Virus Strain Name	Accession ID	Data Source	Related ID	Lineage	Nuc.Completeness	Sequence Length	Sequence Quality	Quality Assessment	Host	Sample Collection Date	Location	Originating Lab	Submission Date	Submitting Lab	Create Time	Last Update Time
hCoV-19/India/GJ-GBRC10289/2023	EPI_ISL_17190104	GISAID	 	BA.2.10.1	Complete	29788	Low	751/0/NA/NA/NA	Homo sapiens	2023-02-28	India / Gujarat / Ahmedabad		2023-03-13		2023-03-18 05:38:41	2023-03-18 05:38:41
hCoV-19/India/GJ-GBRC10304/2023	EPI_ISL_17190105	GISAID	 	XBB.2	Complete	29801	Low	30/0/NA/NA/NA	Homo sapiens	2023-02-27	India / Gujarat / Ahmedabad		2023-03-13		2023-03-18 05:38:41	2023-03-18 05:38:41
hCoV-19/India/GJ-GBRC10278/2023	EPI_ISL_17190074	GISAID	 	XBB.2	Complete	29802	Low	30/0/NA/NA/NA	Homo sapiens	2023-02-26	India / Gujarat / Ahmedabad		2023-03-13		2023-03-18 05:38:41	2023-03-18 05:38:41
hCoV-19/India/GJ-GBRC10280/2023	EPI_ISL_17190076	GISAID	 	XBB.1	Complete	29802	Low	30/0/NA/NA/NA	Homo sapiens	2023-02-24	India / Gujarat / Ahmedabad		2023-03-13		2023-03-18 05:38:41	2023-03-18 05:38:41
hCoV-19/India/GJ-GBRC10285/2023	EPI_ISL_17190077	GISAID	 	XBB.1	Complete	29786	Low	838/0/NA/NA/NA	Homo sapiens	2023-03-01	India / Gujarat / Ahmedabad		2023-03-13		2023-03-18 05:38:41	2023-03-18 05:38:41
hCoV-19/India/GJ-GBRC10292/2023	EPI_ISL_17190093	GISAID	 	XBB.1	Complete	29802	Low	232/0/NA/NA/NA	Homo sapiens	2023-02-28	India / Gujarat / Ahmedabad		2023-03-13		2023-03-18 05:38:41	2023-03-18 05:38:41
hCoV-19/India/GJ-GBRC10283/2023	EPI_ISL_17190099	GISAID	 	XBB.1	Complete	29788	Low	453/0/NA/NA/NA	Homo sapiens	2023-02-25	India / Gujarat / Sabarkantha		2023-03-13		2023-03-18 05:38:41	2023-03-18 05:38:41
hCoV-19/India/GJ-GBRC10286/2023	EPI_ISL_17190090	GISAID	 	XBB.1	Complete	29802	Low	30/0/NA/NA/NA	Homo sapiens	2023-02-27	India / Gujarat / Ahmedabad		2023-03-13		2023-03-18 05:38:41	2023-03-18 05:38:41
hCoV-19/India/KA-SLS-SEQ-54001/2023	EPI_ISL_17206419	GISAID	 	BM.1.1.1	Complete	29749	Low	410/0/NA/NA/NA	Homo sapiens	2023-01-28	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54004/2023	EPI_ISL_17206422	GISAID	 	XBB.2	Complete	29845	Low	221/0/NA/NA/NA	Homo sapiens	2023-01-31	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54018/2023	EPI_ISL_17206436	GISAID	 	XBB.1	Complete	29764	Low	221/0/NA/NA/NA	Homo sapiens	2023-02-10	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54019/2023	EPI_ISL_17206438	GISAID	 	BA.2.10.1	Partial	29814	Low	2781/0/NA/NA/NA	Homo sapiens	2023-02-12	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54016/2023	EPI_ISL_17206434	GISAID	 	XBB.1.5	Partial	29842	Low	1459/0/NA/NA/NA	Homo sapiens	2023-02-08	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54017/2023	EPI_ISL_17206435	GISAID	 	XBB.1	Complete	29817	Low	348/0/NA/NA/NA	Homo sapiens	2023-02-08	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54015/2023	EPI_ISL_17206433	GISAID	 	XBB.1	Complete	29835	Low	221/0/NA/NA/NA	Homo sapiens	2023-02-06	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54012/2023	EPI_ISL_17206430	GISAID	 	BA.2	Partial	29845	Low	1860/0/NA/NA/NA	Homo sapiens	2023-02-04	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54005/2023	EPI_ISL_17206423	GISAID	 	XBB.1.5	Partial	29814	Low	1900/0/NA/NA/NA	Homo sapiens	2023-02-01	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54009/2023	EPI_ISL_17206427	GISAID	 	XBB	Partial	29814	Low	1925/0/NA/NA/NA	Homo sapiens	2023-02-04	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54003/2023	EPI_ISL_17206421	GISAID	 	XBB.2	Complete	29833	Low	221/0/NA/NA/NA	Homo sapiens	2023-01-29	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54010/2023	EPI_ISL_17206428	GISAID	 	BA.2.10.1	Partial	29741	Low	380/0/NA/NA/NA	Homo sapiens	2023-02-04	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54013/2023	EPI_ISL_17206431	GISAID	 	XBB.1.5	Complete	29739	Low	329/0/NA/NA/NA	Homo sapiens	2023-02-06	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54014/2023	EPI_ISL_17206432	GISAID	 	XBB.1	Complete	29832	Low	221/0/NA/NA/NA	Homo sapiens	2023-02-06	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54011/2023	EPI_ISL_17206429	GISAID	 	BA.2.10.1	Partial	29816	Low	3232/0/NA/NA/NA	Homo sapiens	2023-02-04	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54002/2023	EPI_ISL_17206420	GISAID	 	XBB	Partial	29818	Low	7236/0/NA/NA/NA	Homo sapiens	2023-01-28	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54007/2023	EPI_ISL_17206425	GISAID	 	XBB.2	Complete	29822	Low	221/0/NA/NA/NA	Homo sapiens	2023-02-02	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54006/2023	EPI_ISL_17206424	GISAID	 	XBB.1	Complete	29816	Low	410/0/NA/NA/NA	Homo sapiens	2023-02-01	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/KA-SLS-SEQ-54008/2023	EPI_ISL_17206426	GISAID	 	XBB.1	Complete	29816	Low	221/0/NA/NA/NA	Homo sapiens	2023-02-02	India / Karnataka / Bengaluru		2023-02-22		2023-03-19 03:57:48	2023-03-19 03:57:48
hCoV-19/India/TG-CDFD-MMG-572/2023	EPI_ISL_17223623	GISAID	 	XBB.1	Complete	29642	High	1/0/-/-/-	Homo sapiens	2023-03-08	India / Telangana / Hyderabad		2023-03-16		2023-03-19 03:58:05	2023-03-19 04:07:21
hCoV-19/India/TG-CDFD-MMG-578/2023	EPI_ISL_17223626	GISAID	 	XBB.1.9.1	Complete	29652	High	0/0/-/-/-	Homo sapiens	2023-03-11	India / Telangana / Hyderabad		2023-03-16		2023-03-19 03:58:05	2023-03-19 04:07:21
hCoV-19/India/TG-CDFD-MMG-570/2023	EPI_ISL_17223622	GISAID	 	CH.1.1.1	Complete	29652	Low	81/0/NA/NA/NA	Homo sapiens	2023-03-07	India / Telangana / Hyderabad		2023-03-16		2023-03-19 03:58:05	2023-03-19 03:58:05
hCoV-19/India/TG-CDFD-MMG-580/2023	EPI_ISL_17223627	GISAID	 	XBB.1	Complete	29649	High	0/0/-/-/-	Homo sapiens	2023-03-12	India / Telangana / Hyderabad		2023-03-16		2023-03-19 03:58:05	2023-03-19 04:07:21
hCoV-19/India/TG-CDFD-MMG-574/2023	EPI_ISL_17223625	GISAID	 	XBB.1.5	Complete	29649	Low	44/0/NA/NA/NA	Homo sapiens	2023-03-08	India / Telangana / Hyderabad		2023-03-16		2023-03-19 03:58:05	2023-03-19 03:58:05
hCoV-19/India/TG-CDFD-MMG-569/2023	EPI_ISL_17223621	GISAID	 	XBB.1	Complete	29649	High	1/0/-/-/-	Homo sapiens	2023-03-06	India / Telangana / Hyderabad		2023-03-16		2023-03-19 03:58:05	2023-03-19 04:07:21
hCoV-19/India/TG-CDFD-MMG-573/2023	EPI_ISL_17223624	GISAID	 	XBB.1	Complete	29661	Low	936/0/NA/NA/NA	Homo sapiens	2023-03-08	India / Telangana / Hyderabad		2023-03-16		2023-03-19 03:58:05	2023-03-19 03:58:05
SARS-CoV-2/human/IND/Sample236/2023	OQ652153.1	GenBank	 	XBB.1.2	Complete	29757	Low	30/0/NA/NA/NA	Homo sapiens	2023-01-09	India	 	2023-03-19	 	2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55011/2023	EPI_ISL_17229367	GISAID	 	BA.2.10.1	Partial	29814	Low	1741/0/NA/NA/NA	Homo sapiens	2023-02-16	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55009/2023	EPI_ISL_17229365	GISAID	 	XBB.2	Complete	29733	Low	944/0/NA/NA/NA	Homo sapiens	2023-02-15	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55020/2023	EPI_ISL_17229376	GISAID	 	BA.2	Partial	29670	Low	3192/0/NA/NA/NA	Homo sapiens	2023-02-23	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55013/2023	EPI_ISL_17229369	GISAID	 	XBB.2	Complete	29747	Low	670/0/NA/NA/NA	Homo sapiens	2023-02-18	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55019/2023	EPI_ISL_17229375	GISAID	 	BA.2.10.1	Partial	29733	Low	933/0/NA/NA/NA	Homo sapiens	2023-02-22	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55016/2023	EPI_ISL_17229372	GISAID	 	BA.2.10.1	Partial	29740	Low	1797/0/NA/NA/NA	Homo sapiens	2023-02-21	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55004/2023	EPI_ISL_17229360	GISAID	 	XBB.2	Complete	29807	Low	455/0/NA/NA/NA	Homo sapiens	2023-02-14	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55018/2023	EPI_ISL_17229374	GISAID	 	XBB.1	Complete	29764	Low	221/0/NA/NA/NA	Homo sapiens	2023-02-21	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55022/2023	EPI_ISL_17229378	GISAID	 	BA.2	Partial	29738	Low	2861/0/NA/NA/NA	Homo sapiens	2023-02-24	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55010/2023	EPI_ISL_17229366	GISAID	 	XBB.2	Partial	29813	Low	1723/0/NA/NA/NA	Homo sapiens	2023-02-16	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55028/2023	EPI_ISL_17229384	GISAID	 	XBB.1.9.1	Complete	29813	Low	221/0/NA/NA/NA	Homo sapiens	2023-02-25	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55029/2023	EPI_ISL_17229385	GISAID	 	XBB.2	Partial	29813	Low	717/0/NA/NA/NA	Homo sapiens	2023-02-26	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55002/2023	EPI_ISL_17229358	GISAID	 	BA.2.10.1	Partial	29743	Low	754/0/NA/NA/NA	Homo sapiens	2023-02-12	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55027/2023	EPI_ISL_17229383	GISAID	 	XBB.2	Complete	29741	Low	466/0/NA/NA/NA	Homo sapiens	2023-02-25	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55003/2023	EPI_ISL_17229359	GISAID	 	XBB.1	Partial	29737	Low	1807/0/NA/NA/NA	Homo sapiens	2023-02-13	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55026/2023	EPI_ISL_17229382	GISAID	 	BM.1.1.1	Partial	29833	Low	717/0/NA/NA/NA	Homo sapiens	2023-02-25	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55005/2023	EPI_ISL_17229361	GISAID	 	BA.2.10.1	Partial	29743	Low	1794/0/NA/NA/NA	Homo sapiens	2023-02-15	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55001/2023	EPI_ISL_17229357	GISAID	 	BA.2.10.1	Complete	29738	Low	607/0/NA/NA/NA	Homo sapiens	2023-02-11	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55017/2023	EPI_ISL_17229373	GISAID	 	BA.2	Partial	29452	Low	5681/0/NA/NA/NA	Homo sapiens	2023-02-21	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55015/2023	EPI_ISL_17229371	GISAID	 	XBB.1	Partial	29733	Low	1251/0/NA/NA/NA	Homo sapiens	2023-02-21	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55024/2023	EPI_ISL_17229380	GISAID	 	XBB.2	Complete	29815	Low	221/0/NA/NA/NA	Homo sapiens	2023-02-25	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55014/2023	EPI_ISL_17229370	GISAID	 	XBB.2	Complete	29808	Low	581/0/NA/NA/NA	Homo sapiens	2023-02-20	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55007/2023	EPI_ISL_17229363	GISAID	 	XBB.1	Partial	29738	Low	838/0/NA/NA/NA	Homo sapiens	2023-02-15	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55021/2023	EPI_ISL_17229377	GISAID	 	XBB.2	Complete	29757	Low	279/0/NA/NA/NA	Homo sapiens	2023-02-23	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55025/2023	EPI_ISL_17229381	GISAID	 	XBB.2	Complete	29815	Low	282/0/NA/NA/NA	Homo sapiens	2023-02-25	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55012/2023	EPI_ISL_17229368	GISAID	 	XBB.2	Partial	29733	Low	940/0/NA/NA/NA	Homo sapiens	2023-02-16	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55030/2023	EPI_ISL_17229386	GISAID	 	XBB.2	Complete	29764	Low	434/0/NA/NA/NA	Homo sapiens	2023-02-26	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55006/2023	EPI_ISL_17229362	GISAID	 	BA.2	Partial	29589	Low	1788/0/NA/NA/NA	Homo sapiens	2023-02-15	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55008/2023	EPI_ISL_17229364	GISAID	 	BA.2.10.1	Partial	29813	Low	2588/0/NA/NA/NA	Homo sapiens	2023-02-15	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/KA-SLS-SEQ-55023/2023	EPI_ISL_17229379	GISAID	 	XBB.1	Partial	29813	Low	1008/0/NA/NA/NA	Homo sapiens	2023-02-25	India / Karnataka / Bengaluru		2023-03-17		2023-03-21 12:17:22	2023-03-21 12:17:22
hCoV-19/India/MH-ICMR-NIV-231371/2023	EPI_ISL_17236309	GISAID	 	BA.2.10.1	Complete	29857	Low	3653/0/NA/NA/NA	Homo sapiens	2023-03-06	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13125/2023	EPI_ISL_17236288	GISAID	 	XBB.1	Complete	29859	Low	2630/0/NA/NA/NA	Homo sapiens	2023-02-28	India / Maharashtra / Satara		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13129/2023	EPI_ISL_17236292	GISAID	 	XBB.2	Complete	29893	High	11/0/-/-/-	Homo sapiens	2023-02-27	India / Maharashtra / Thane		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:30:04
hCoV-19/India/MH-ICMR-NIV-G-13138/2023	EPI_ISL_17236301	GISAID	 	XBB.2	Complete	29862	Low	2074/0/NA/NA/NA	Homo sapiens	2023-03-02	India / Maharashtra / Amravati		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13137/2023	EPI_ISL_17236300	GISAID	 	XBB.2	Complete	29862	Low	2039/0/NA/NA/NA	Homo sapiens	2023-03-02	India / Maharashtra / Amravati		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13134/2023	EPI_ISL_17236297	GISAID	 	XBB.1	Complete	29899	Low	272/0/NA/NA/NA	Homo sapiens	2023-02-28	India / Maharashtra / Thane		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-1111/2023	EPI_ISL_17236317	GISAID	 	XBB.1	Complete	29895	Low	457/0/NA/NA/NA	Homo sapiens	2023-03-04	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-231426/2023	EPI_ISL_17236315	GISAID	 	XBB.1	Complete	29862	Low	245/0/NA/NA/NA	Homo sapiens	2023-03-06	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-231376/2023	EPI_ISL_17236310	GISAID	 	XBB.1	Complete	29860	Low	1967/0/NA/NA/NA	Homo sapiens	2023-03-04	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-231397/2023	EPI_ISL_17236312	GISAID	 	XBB.1	Complete	29863	Low	670/0/NA/NA/NA	Homo sapiens	2023-03-04	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-231412/2023	EPI_ISL_17236314	GISAID	 	XBB.1	Complete	29893	High	0/0/-/-/-	Homo sapiens	2023-03-06	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:30:04
hCoV-19/India/MH-ICMR-NIV-231403/2023	EPI_ISL_17236313	GISAID	 	XBB.1	Complete	29899	High	0/0/-/-/-	Homo sapiens	2023-03-06	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:30:04
hCoV-19/India/MH-ICMR-NIV-231440/2023	EPI_ISL_17236321	GISAID	 	XBB.1.9.1	Complete	29900	Low	495/0/NA/NA/NA	Homo sapiens	2023-03-08	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-1133/2023	EPI_ISL_17236318	GISAID	 	XBB.1	Complete	29899	Low	100/0/NA/NA/NA	Homo sapiens	2023-03-04	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13133/2023	EPI_ISL_17236296	GISAID	 	XBB.2	Complete	29901	Low	434/0/NA/NA/NA	Homo sapiens	2023-02-28	India / Maharashtra / Thane		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13131/2023	EPI_ISL_17236294	GISAID	 	XBB.1	Complete	29873	Low	842/0/NA/NA/NA	Homo sapiens	2023-02-28	India / Maharashtra / Thane		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-1210/2023	EPI_ISL_17236325	GISAID	 	XBB.1	Complete	29895	Low	2076/0/NA/NA/NA	Homo sapiens	2023-03-09	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-1196/2023	EPI_ISL_17236324	GISAID	 	BA.2.10.1	Complete	29886	Low	977/0/NA/NA/NA	Homo sapiens	2023-03-09	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13126/2023	EPI_ISL_17236289	GISAID	 	XBB.1	Complete	29899	Low	145/0/NA/NA/NA	Homo sapiens	2023-02-23	India / Maharashtra / Thane		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13110/2023	EPI_ISL_17236273	GISAID	 	XBB.1.9	Complete	29896	Low	591/0/NA/NA/NA	Homo sapiens	2023-02-13	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-231314/2023	EPI_ISL_17236306	GISAID	 	XBB.1	Partial	29351	Low	2534/0/NA/NA/NA	Homo sapiens	2023-03-01	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13139/2023	EPI_ISL_17236302	GISAID	 	BA.2.10.1	Complete	29853	Low	5199/0/NA/NA/NA	Homo sapiens	2023-03-02	India / Maharashtra / Amravati		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13124/2023	EPI_ISL_17236287	GISAID	 	XBB.1	Complete	29901	Low	830/0/NA/NA/NA	Homo sapiens	2023-02-27	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13128/2023	EPI_ISL_17236291	GISAID	 	XBB.1	Complete	29892	Low	907/0/NA/NA/NA	Homo sapiens	2023-02-25	India / Maharashtra / Thane		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13113/2023	EPI_ISL_17236275	GISAID	 	XBB.1	Complete	29899	Low	1253/0/NA/NA/NA	Homo sapiens	2023-02-21	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13108/2023	EPI_ISL_17236272	GISAID	 	XBB.2	Complete	29864	Low	51/0/NA/NA/NA	Homo sapiens	2023-02-27	India / Maharashtra / Amravati		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-231460/2023	EPI_ISL_17236323	GISAID	 	XBB.1	Complete	29900	High	0/0/-/-/-	Homo sapiens	2023-03-08	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:30:04
hCoV-19/India/MH-ICMR-NIV-G-13115/2023	EPI_ISL_17236278	GISAID	 	XBB.1	Complete	29859	Low	2937/0/NA/NA/NA	Homo sapiens	2023-02-22	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13120/2023	EPI_ISL_17236283	GISAID	 	XBB.1.5	Complete	29900	Low	81/0/NA/NA/NA	Homo sapiens	2023-02-25	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-231439/2023	EPI_ISL_17236320	GISAID	 	XBB.1	Complete	29860	Low	1727/0/NA/NA/NA	Homo sapiens	2023-03-08	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13135/2023	EPI_ISL_17236298	GISAID	 	XBB.2	Complete	29860	Low	1955/0/NA/NA/NA	Homo sapiens	2023-02-28	India / Maharashtra / Amravati		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13117/2023	EPI_ISL_17236280	GISAID	 	XBB.2	Complete	29899	Low	642/0/NA/NA/NA	Homo sapiens	2023-02-23	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13127/2023	EPI_ISL_17236290	GISAID	 	XBB.1	Complete	29862	Low	1010/0/NA/NA/NA	Homo sapiens	2023-02-24	India / Maharashtra / Thane		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-231316/2023	EPI_ISL_17236307	GISAID	 	XBB.1	Complete	29860	Low	2371/0/NA/NA/NA	Homo sapiens	2023-03-01	India / Maharashtra / Pune		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
hCoV-19/India/MH-ICMR-NIV-G-13140/2023	EPI_ISL_17236303	GISAID	 	XBB.1	Complete	29862	Low	1778/0/NA/NA/NA	Homo sapiens	2023-03-02	India / Maharashtra / Amravati		2023-03-17		2023-03-21 12:17:31	2023-03-21 12:17:31
